Country,Date,avg_rain,avg_temp,Pest
Mexico,2010,758.0,19.38,63402.29
Mexico,2010,758.0,16.19,63402.29
Mexico,2010,758.0,20.9,63402.29
Montenegro,2010,241.0,11.25,66.0
Morocco,2010,346.0,18.83,13697.0
Morocco,2010,346.0,18.87,13697.0
Mozambique,2010,1032.0,22.1,1187.1
Namibia,2010,285.0,20.62,56.0
Nepal,2010,1500.0,15.96,332.01
Netherlands,2010,778.0,8.84,9586.03
New Zealand,2010,1732.0,13.54,5086.0
Nicaragua,2010,2280.0,27.01,12242.19
Niger,2010,151.0,30.32,11.49
Norway,2010,1414.0,1.3,698.98
Pakistan,2010,494.0,25.48,2968.44
Pakistan,2010,494.0,23.75,2968.44
Pakistan,2010,494.0,28.0,2968.44
Pakistan,2010,494.0,23.75,2968.44
Pakistan,2010,494.0,27.45,2968.44
Pakistan,2010,494.0,25.48,2968.44
Pakistan,2010,494.0,26.79,2968.44
Pakistan,2010,494.0,19.52,2968.44
Pakistan,2010,494.0,23.75,2968.44
Papua New Guinea,2010,3142.0,25.74,105.0
Peru,2010,1738.0,16.97,15590.54
Poland,2010,600.0,7.67,19449.02
Portugal,2010,854.0,16.5,13774.18
Qatar,2010,74.0,28.93,68.0
Romania,2010,637.0,11.94,7249.2
Rwanda,2010,1212.0,20.12,953.85
Saudi Arabia,2010,59.0,27.3,4684.4
Saudi Arabia,2010,59.0,27.37,4684.4
Senegal,2010,686.0,26.1,695.86
Slovenia,2010,1162.0,10.0,1134.37
South Africa,2010,495.0,21.54,26857.0
South Africa,2010,495.0,16.11,26857.0
South Africa,2010,495.0,19.31,26857.0
South Africa,2010,495.0,16.11,26857.0
Spain,2010,636.0,16.51,39043.0
Spain,2010,636.0,12.01,39043.0
Spain,2010,636.0,16.83,39043.0
Sri Lanka,2010,1712.0,26.83,1450.54
Suriname,2010,2331.0,27.7,1286.65
Sweden,2010,624.0,6.01,1982.0
Switzerland,2010,1537.0,7.06,2059.6
Tajikistan,2010,691.0,8.98,262.1
Thailand,2010,1622.0,28.54,68986.0
Tunisia,2010,207.0,19.76,422.24
Turkey,2010,593.0,21.02,38554.69
Turkey,2010,593.0,13.27,38554.69
Turkey,2010,593.0,13.8,38554.69
Turkey,2010,593.0,15.6,38554.69
Turkey,2010,593.0,19.27,38554.69
Uganda,2010,1180.0,24.14,88.0
Ukraine,2010,565.0,8.97,62534.6
United Kingdom,2010,1220.0,8.4,16770.87
United Kingdom,2010,1220.0,8.8,16770.87
United Kingdom,2010,1220.0,8.8,16770.87
United Kingdom,2010,1220.0,7.43,16770.87
United Kingdom,2010,1220.0,9.38,16770.87
Uruguay,2010,1300.0,17.11,14981.18
Zambia,2010,1020.0,21.34,1670.0
Zimbabwe,2010,657.0,21.17,3305.17
Albania,2011,1485.0,16.45,1302.63
Algeria,2011,89.0,17.79,13861.76
Angola,2011,1010.0,24.15,40.0
Argentina,2011,591.0,17.58,100424.62
Argentina,2011,591.0,17.93,100424.62
Armenia,2011,562.0,8.93,278.72
Australia,2011,534.0,16.9,47632.99
Australia,2011,534.0,19.88,47632.99
Australia,2011,534.0,12.16,47632.99
Australia,2011,534.0,14.19,47632.99
Australia,2011,534.0,19.99,47632.99
Australia,2011,534.0,17.71,47632.99
Austria,2011,1110.0,9.42,3441.5
Azerbaijan,2011,447.0,11.79,461.84
Bahamas,2011,1292.0,25.76,268.2
Bahrain,2011,83.0,27.01,9.14
Bangladesh,2011,2666.0,25.8,14798.28
Bangladesh,2011,2666.0,25.8,14798.28
Belarus,2011,618.0,7.29,8306.31
Belgium,2011,847.0,11.69,5740.44
Botswana,2011,416.0,19.19,17.0
Brazil,2011,1761.0,21.74,345026.0
Brazil,2011,1761.0,20.33,345026.0
Brazil,2011,1761.0,18.01,345026.0
Brazil,2011,1761.0,18.01,345026.0
Brazil,2011,1761.0,27.36,345026.0
Brazil,2011,1761.0,20.33,345026.0
Brazil,2011,1761.0,27.29,345026.0
Brazil,2011,1761.0,18.82,345026.0
Brazil,2011,1761.0,25.89,345026.0
Brazil,2011,1761.0,24.32,345026.0
Brazil,2011,1761.0,25.28,345026.0
Bulgaria,2011,608.0,9.17,1459.75
Burkina Faso,2011,748.0,29.03,843.0
Burundi,2011,1274.0,21.23,75.64
Cameroon,2011,1604.0,25.25,1372.47
Canada,2011,537.0,8.34,62107.2
Canada,2011,537.0,9.32,62107.2
Canada,2011,537.0,6.52,62107.2
Canada,2011,537.0,6.14,62107.2
Canada,2011,537.0,7.3,62107.2
Canada,2011,537.0,7.21,62107.2
Central African Republic,2011,1342.0,25.23,22.87
Chile,2011,1522.0,13.25,9830.72
Chile,2011,1522.0,6.27,9830.72
Colombia,2011,3240.0,27.18,53797.0
Colombia,2011,3240.0,22.33,53797.0
Croatia,2011,1113.0,11.02,1638.74
Denmark,2011,703.0,9.31,4249.48
Dominican Republic,2011,1410.0,26.79,6316.61
Dominican Republic,2011,1410.0,26.66,6316.61
Ecuador,2011,2274.0,21.78,17529.44
Ecuador,2011,2274.0,17.42,17529.44
Ecuador,2011,2274.0,22.11,17529.44
Egypt,2011,51.0,21.18,12945.0
Egypt,2011,51.0,21.99,12945.0
El Salvador,2011,1784.0,25.95,3231.13
Eritrea,2011,383.0,24.78,27.63
Estonia,2011,626.0,6.98,460.0
Finland,2011,536.0,6.38,1707.54
France,2011,867.0,12.33,61039.0
Germany,2011,700.0,10.56,43754.35
Germany,2011,700.0,9.73,43754.35
Germany,2011,700.0,6.56,43754.35
Ghana,2011,1187.0,27.11,378.97
Greece,2011,652.0,17.67,8189.8
Guatemala,2011,1996.0,19.85,16540.71
Guinea,2011,1651.0,27.51,663.23
Guyana,2011,2387.0,27.43,400.76
Haiti,2011,1440.0,27.1,27.85
Honduras,2011,1976.0,24.63,6324.41
Hungary,2011,589.0,10.92,8473.26
India,2011,1083.0,25.53,55540.0
India,2011,1083.0,27.29,55540.0
India,2011,1083.0,25.81,55540.0
India,2011,1083.0,24.35,55540.0
India,2011,1083.0,25.36,55540.0
India,2011,1083.0,25.72,55540.0
India,2011,1083.0,25.63,55540.0
India,2011,1083.0,26.41,55540.0
India,2011,1083.0,27.41,55540.0
India,2011,1083.0,25.45,55540.0
India,2011,1083.0,25.92,55540.0
India,2011,1083.0,25.06,55540.0
India,2011,1083.0,24.35,55540.0
India,2011,1083.0,26.0,55540.0
India,2011,1083.0,25.63,55540.0
India,2011,1083.0,25.48,55540.0
India,2011,1083.0,25.16,55540.0
India,2011,1083.0,26.84,55540.0
India,2011,1083.0,24.5,55540.0
India,2011,1083.0,27.02,55540.0
India,2011,1083.0,27.02,55540.0
India,2011,1083.0,25.64,55540.0
Indonesia,2011,2702.0,25.38,1597.0
Indonesia,2011,2702.0,27.24,1597.0
Indonesia,2011,2702.0,27.19,1597.0
Indonesia,2011,2702.0,27.39,1597.0
Indonesia,2011,2702.0,26.63,1597.0
Indonesia,2011,2702.0,27.19,1597.0
Iraq,2011,216.0,23.44,1795.94
Iraq,2011,216.0,19.78,1795.94
Ireland,2011,1118.0,9.76,3664.3
Italy,2011,832.0,8.68,70690.0
Italy,2011,832.0,13.46,70690.0
Jamaica,2011,2051.0,27.17,909.71
Japan,2011,1668.0,15.71,51796.3
Japan,2011,1668.0,13.32,51796.3
Japan,2011,1668.0,15.62,51796.3
Japan,2011,1668.0,15.38,51796.3
Japan,2011,1668.0,15.43,51796.3
Japan,2011,1668.0,13.32,51796.3
Kazakhstan,2011,250.0,6.54,10656.6
Kazakhstan,2011,250.0,2.67,10656.6
Kenya,2011,630.0,16.9,1578.0
Latvia,2011,641.0,7.25,1070.5
Lebanon,2011,661.0,19.67,1816.0
Lesotho,2011,788.0,14.32,175.27
Libya,2011,56.0,19.44,3548.0
Libya,2011,56.0,20.29,3548.0
Lithuania,2011,656.0,7.32,2062.34
Madagascar,2011,1513.0,20.33,310.36
Malawi,2011,1181.0,20.92,553.57
Malaysia,2011,2875.0,27.27,41562.16
Mali,2011,282.0,27.79,3.25
Mauritania,2011,92.0,27.87,13.35
Mauritius,2011,2041.0,24.52,685.98
Mexico,2011,758.0,16.64,65961.1
Mexico,2011,758.0,21.55,65961.1
Mexico,2011,758.0,25.28,65961.1
Mexico,2011,758.0,19.52,65961.1
Mexico,2011,758.0,23.55,65961.1
Mexico,2011,758.0,19.83,65961.1
Mexico,2011,758.0,16.26,65961.1
Mexico,2011,758.0,21.55,65961.1
Montenegro,2011,241.0,11.25,75.0
Morocco,2011,346.0,18.53,13697.0
Morocco,2011,346.0,18.59,13697.0
Mozambique,2011,1032.0,21.69,766.93
Namibia,2011,285.0,19.26,56.0
Nepal,2011,1500.0,15.12,342.92
Netherlands,2011,778.0,10.73,10953.91
New Zealand,2011,1732.0,13.46,5086.0
Nicaragua,2011,2280.0,26.94,4932.05
Niger,2011,151.0,30.1,10.59
Norway,2011,1414.0,4.14,823.96
Pakistan,2011,494.0,24.98,1979.27
Pakistan,2011,494.0,23.36,1979.27
Pakistan,2011,494.0,27.41,1979.27
Pakistan,2011,494.0,23.36,1979.27
Pakistan,2011,494.0,27.02,1979.27
Pakistan,2011,494.0,24.98,1979.27
Pakistan,2011,494.0,26.32,1979.27
Pakistan,2011,494.0,19.53,1979.27
Pakistan,2011,494.0,23.36,1979.27
Papua New Guinea,2011,3142.0,25.17,105.0
Peru,2011,1738.0,17.03,15436.91
Poland,2011,600.0,8.84,21779.27
Portugal,2011,854.0,16.91,14024.98
Qatar,2011,74.0,28.23,68.0
Romania,2011,637.0,11.26,6582.9
Rwanda,2011,1212.0,19.59,181.6
Saudi Arabia,2011,59.0,26.57,4840.3
Saudi Arabia,2011,59.0,26.4,4840.3
Senegal,2011,686.0,25.41,741.85
Slovenia,2011,1162.0,11.02,1121.91
South Africa,2011,495.0,20.72,26857.0
South Africa,2011,495.0,15.49,26857.0
South Africa,2011,495.0,18.75,26857.0
South Africa,2011,495.0,15.49,26857.0
Spain,2011,636.0,17.9,53549.0
Spain,2011,636.0,13.28,53549.0
Spain,2011,636.0,17.98,53549.0
Sri Lanka,2011,1712.0,26.65,1290.31
Suriname,2011,2331.0,27.42,936.24
Sweden,2011,624.0,8.18,1781.0
Switzerland,2011,1537.0,8.68,2132.14
Tajikistan,2011,691.0,8.45,264.6
Thailand,2011,1622.0,27.56,87191.0
Tunisia,2011,207.0,19.53,422.24
Turkey,2011,593.0,19.36,39534.43
Turkey,2011,593.0,10.39,39534.43
Turkey,2011,593.0,11.6,39534.43
Turkey,2011,593.0,13.65,39534.43
Turkey,2011,593.0,17.6,39534.43
Uganda,2011,1180.0,23.89,88.0
Ukraine,2011,565.0,8.48,79491.7
United Kingdom,2011,1220.0,9.82,16401.66
United Kingdom,2011,1220.0,10.63,16401.66
United Kingdom,2011,1220.0,10.63,16401.66
United Kingdom,2011,1220.0,8.95,16401.66
United Kingdom,2011,1220.0,11.19,16401.66
Uruguay,2011,1300.0,16.9,17517.76
Zambia,2011,1020.0,20.88,1670.0
Zimbabwe,2011,657.0,20.78,3340.35
Albania,2012,1485.0,16.7,766.25
Algeria,2012,89.0,17.91,17379.76
Angola,2012,1010.0,24.24,40.0
Argentina,2012,591.0,18.18,136185.08
Argentina,2012,591.0,18.43,136185.08
Armenia,2012,562.0,10.2,278.72
Australia,2012,534.0,16.84,48687.88
Australia,2012,534.0,20.08,48687.88
Australia,2012,534.0,11.79,48687.88
Australia,2012,534.0,14.27,48687.88
Australia,2012,534.0,19.55,48687.88
Australia,2012,534.0,17.47,48687.88
Austria,2012,1110.0,9.42,3563.3
Azerbaijan,2012,447.0,13.0,516.35
Bahamas,2012,1292.0,25.46,268.2
Bahrain,2012,83.0,27.45,9.14
Bangladesh,2012,2666.0,26.28,13289.18
Bangladesh,2012,2666.0,26.28,13289.18
Belarus,2012,618.0,6.33,9578.67
Belgium,2012,847.0,10.68,6139.3
Botswana,2012,416.0,19.83,17.0
Brazil,2012,1761.0,22.16,346583.0
Brazil,2012,1761.0,21.02,346583.0
Brazil,2012,1761.0,18.8,346583.0
Brazil,2012,1761.0,18.8,346583.0
Brazil,2012,1761.0,28.21,346583.0
Brazil,2012,1761.0,21.02,346583.0
Brazil,2012,1761.0,27.34,346583.0
Brazil,2012,1761.0,19.72,346583.0
Brazil,2012,1761.0,26.13,346583.0
Brazil,2012,1761.0,24.84,346583.0
Brazil,2012,1761.0,25.65,346583.0
Bulgaria,2012,608.0,9.99,1331.0
Burkina Faso,2012,748.0,28.67,843.0
Burundi,2012,1274.0,21.44,98.59
Cameroon,2012,1604.0,25.18,1372.47
Canada,2012,537.0,9.24,73508.9
Canada,2012,537.0,10.51,73508.9
Canada,2012,537.0,7.09,73508.9
Canada,2012,537.0,6.59,73508.9
Canada,2012,537.0,8.66,73508.9
Canada,2012,537.0,7.85,73508.9
Central African Republic,2012,1342.0,25.28,22.87
Chile,2012,1522.0,13.48,9830.72
Chile,2012,1522.0,6.82,9830.72
Colombia,2012,3240.0,27.56,48727.73
Colombia,2012,3240.0,22.58,48727.73
Croatia,2012,1113.0,11.12,1737.47
Denmark,2012,703.0,8.7,5716.0
Dominican Republic,2012,1410.0,26.87,6316.61
Dominican Republic,2012,1410.0,26.84,6316.61
Ecuador,2012,2274.0,21.86,11469.74
Ecuador,2012,2274.0,17.46,11469.74
Ecuador,2012,2274.0,22.16,11469.74
Egypt,2012,51.0,21.55,13991.0
Egypt,2012,51.0,22.48,13991.0
El Salvador,2012,1784.0,26.04,2595.16
Eritrea,2012,383.0,25.16,27.63
Estonia,2012,626.0,5.57,553.0
Finland,2012,536.0,5.12,1545.25
France,2012,867.0,11.22,63547.59
Germany,2012,700.0,9.96,45522.5
Germany,2012,700.0,9.2,45522.5
Germany,2012,700.0,5.88,45522.5
Ghana,2012,1187.0,26.86,378.97
Greece,2012,652.0,18.82,8002.2
Guatemala,2012,1996.0,19.88,19726.3
Guinea,2012,1651.0,27.28,770.21
Guyana,2012,2387.0,27.42,427.73
Haiti,2012,1440.0,27.2,27.85
Honduras,2012,1976.0,24.47,7194.91
Hungary,2012,589.0,11.31,8141.17
India,2012,1083.0,25.86,52980.0
India,2012,1083.0,27.03,52980.0
India,2012,1083.0,26.21,52980.0
India,2012,1083.0,24.37,52980.0
India,2012,1083.0,26.04,52980.0
India,2012,1083.0,25.82,52980.0
India,2012,1083.0,25.89,52980.0
India,2012,1083.0,26.94,52980.0
India,2012,1083.0,28.02,52980.0
India,2012,1083.0,25.39,52980.0
India,2012,1083.0,25.88,52980.0
India,2012,1083.0,25.45,52980.0
India,2012,1083.0,24.37,52980.0
India,2012,1083.0,26.33,52980.0
India,2012,1083.0,25.89,52980.0
India,2012,1083.0,25.98,52980.0
India,2012,1083.0,25.3,52980.0
India,2012,1083.0,26.65,52980.0
India,2012,1083.0,25.09,52980.0
India,2012,1083.0,26.89,52980.0
India,2012,1083.0,26.89,52980.0
India,2012,1083.0,26.09,52980.0
Indonesia,2012,2702.0,25.59,1597.0
Indonesia,2012,2702.0,27.36,1597.0
Indonesia,2012,2702.0,27.37,1597.0
Indonesia,2012,2702.0,27.49,1597.0
Indonesia,2012,2702.0,26.87,1597.0
Indonesia,2012,2702.0,27.48,1597.0
Iraq,2012,216.0,24.34,1979.27
Iraq,2012,216.0,20.7,1979.27
Ireland,2012,1118.0,9.28,2925.1
Italy,2012,832.0,8.05,61889.0
Italy,2012,832.0,13.45,61889.0
Jamaica,2012,2051.0,27.51,909.71
Japan,2012,1668.0,15.53,54716.4
Japan,2012,1668.0,13.11,54716.4
Japan,2012,1668.0,15.54,54716.4
Japan,2012,1668.0,15.14,54716.4
Japan,2012,1668.0,15.21,54716.4
Japan,2012,1668.0,13.11,54716.4
Kazakhstan,2012,250.0,6.07,8674.58
Kazakhstan,2012,250.0,2.5,8674.58
Kenya,2012,630.0,16.84,1578.0
Latvia,2012,641.0,5.96,1396.96
Lebanon,2012,661.0,20.19,1816.0
Lesotho,2012,788.0,14.62,271.84
Libya,2012,56.0,20.01,3548.0
Libya,2012,56.0,20.81,3548.0
Lithuania,2012,656.0,6.31,2559.9
Madagascar,2012,1513.0,19.78,377.71
Malawi,2012,1181.0,20.42,775.83
Malaysia,2012,2875.0,27.36,49810.48
Mali,2012,282.0,27.39,1.52
Mauritania,2012,92.0,27.77,26.41
Mauritius,2012,2041.0,24.37,636.91
Mexico,2012,758.0,16.43,64512.22
Mexico,2012,758.0,21.52,64512.22
Mexico,2012,758.0,25.5,64512.22
Mexico,2012,758.0,20.61,64512.22
Mexico,2012,758.0,23.5,64512.22
Mexico,2012,758.0,19.71,64512.22
Mexico,2012,758.0,17.2,64512.22
Mexico,2012,758.0,21.52,64512.22
Montenegro,2012,241.0,11.53,71.0
Morocco,2012,346.0,18.24,13697.0
Morocco,2012,346.0,18.2,13697.0
Mozambique,2012,1032.0,21.92,766.93
Namibia,2012,285.0,20.11,56.0
Nepal,2012,1500.0,15.2,410.32
Netherlands,2012,778.0,10.08,11348.39
New Zealand,2012,1732.0,12.89,5086.0
Nicaragua,2012,2280.0,26.91,4413.82
Niger,2012,151.0,29.61,21.37
Norway,2012,1414.0,3.09,813.93
Pakistan,2012,494.0,24.87,990.09
Pakistan,2012,494.0,23.1,990.09
Pakistan,2012,494.0,27.23,990.09
Pakistan,2012,494.0,23.1,990.09
Pakistan,2012,494.0,26.75,990.09
Pakistan,2012,494.0,24.87,990.09
Pakistan,2012,494.0,26.11,990.09
Pakistan,2012,494.0,18.74,990.09
Pakistan,2012,494.0,23.1,990.09
Papua New Guinea,2012,3142.0,25.14,105.0
Peru,2012,1738.0,17.68,18885.82
Poland,2012,600.0,8.48,21885.99
Portugal,2012,854.0,16.24,12444.24
Qatar,2012,74.0,28.54,68.0
Romania,2012,637.0,12.33,6418.7
Rwanda,2012,1212.0,19.79,925.52
Saudi Arabia,2012,59.0,27.02,4996.2
Saudi Arabia,2012,59.0,26.83,4996.2
Senegal,2012,686.0,25.47,787.83
Slovenia,2012,1162.0,11.12,1016.08
South Africa,2012,495.0,21.24,26857.0
South Africa,2012,495.0,15.89,26857.0
South Africa,2012,495.0,19.14,26857.0
South Africa,2012,495.0,15.89,26857.0
Spain,2012,636.0,17.51,48668.0
Spain,2012,636.0,12.33,48668.0
Spain,2012,636.0,17.65,48668.0
Sri Lanka,2012,1712.0,26.88,1112.8
Sudan,2012,1712.0,26.42,2469.47
Sudan,2012,1712.0,29.96,2469.47
Suriname,2012,2331.0,27.4,633.92
Sweden,2012,624.0,7.21,1814.0
Switzerland,2012,1537.0,7.96,2077.9
Tajikistan,2012,691.0,7.71,264.6
Thailand,2012,1622.0,28.48,69921.0
Tunisia,2012,207.0,20.12,422.24
Turkey,2012,593.0,19.92,42610.59
Turkey,2012,593.0,11.45,42610.59
Turkey,2012,593.0,12.71,42610.59
Turkey,2012,593.0,14.97,42610.59
Turkey,2012,593.0,18.54,42610.59
Uganda,2012,1180.0,24.03,88.0
Ukraine,2012,565.0,8.56,90814.8
United Kingdom,2012,1220.0,9.27,17718.64
United Kingdom,2012,1220.0,9.55,17718.64
United Kingdom,2012,1220.0,9.55,17718.64
United Kingdom,2012,1220.0,8.08,17718.64
United Kingdom,2012,1220.0,10.0,17718.64
Uruguay,2012,1300.0,17.53,23506.4
Zambia,2012,1020.0,20.8,1670.0
Zimbabwe,2012,657.0,20.52,3375.53
Albania,2013,1485.0,17.41,982.32
Algeria,2013,89.0,17.65,17278.65
Angola,2013,1010.0,24.55,40.0
Argentina,2013,591.0,16.45,171945.54
Argentina,2013,591.0,16.88,171945.54
Armenia,2013,562.0,11.08,278.72
Australia,2013,534.0,17.39,45177.18
Australia,2013,534.0,20.14,45177.18
Australia,2013,534.0,12.19,45177.18
Australia,2013,534.0,14.74,45177.18
Australia,2013,534.0,19.98,45177.18
Australia,2013,534.0,18.09,45177.18
Austria,2013,1110.0,10.03,3108.6
Azerbaijan,2013,447.0,14.12,489.8
Bahamas,2013,1292.0,25.88,268.2
Bahrain,2013,83.0,27.86,9.14
Bangladesh,2013,2666.0,26.59,15330.16
Bangladesh,2013,2666.0,26.59,15330.16
Belarus,2013,618.0,7.83,9163.51
Belgium,2013,847.0,10.36,5905.6
Botswana,2013,416.0,18.69,17.0
Brazil,2013,1761.0,21.59,367778.0
Brazil,2013,1761.0,20.07,367778.0
Brazil,2013,1761.0,17.57,367778.0
Brazil,2013,1761.0,17.57,367778.0
Brazil,2013,1761.0,27.71,367778.0
Brazil,2013,1761.0,20.07,367778.0
Brazil,2013,1761.0,27.11,367778.0
Brazil,2013,1761.0,17.84,367778.0
Brazil,2013,1761.0,26.4,367778.0
Brazil,2013,1761.0,25.19,367778.0
Brazil,2013,1761.0,26.14,367778.0
Bulgaria,2013,608.0,11.26,1197.0
Burkina Faso,2013,748.0,29.41,843.0
Burundi,2013,1274.0,21.53,956.06
Cameroon,2013,1604.0,25.45,1372.47
Canada,2013,537.0,9.19,81659.8
Canada,2013,537.0,10.11,81659.8
Canada,2013,537.0,7.86,81659.8
Canada,2013,537.0,7.08,81659.8
Canada,2013,537.0,8.46,81659.8
Canada,2013,537.0,9.85,81659.8
Central African Republic,2013,1342.0,25.69,22.87
Chile,2013,1522.0,13.07,9830.72
Chile,2013,1522.0,5.94,9830.72
Colombia,2013,3240.0,27.6,54563.38
Colombia,2013,3240.0,22.85,54563.38
Croatia,2013,1113.0,11.58,1836.21
Denmark,2013,703.0,8.81,4118.0
Dominican Republic,2013,1410.0,26.51,6316.61
Dominican Republic,2013,1410.0,26.88,6316.61
Ecuador,2013,2274.0,21.69,6471.77
Ecuador,2013,2274.0,17.28,6471.77
Ecuador,2013,2274.0,21.94,6471.77
Egypt,2013,51.0,21.44,13653.0
Egypt,2013,51.0,22.91,13653.0
El Salvador,2013,1784.0,26.36,6005.08
Eritrea,2013,383.0,25.87,27.63
Estonia,2013,626.0,7.28,567.0
Finland,2013,536.0,6.17,1475.39
France,2013,867.0,11.01,66497.29
Germany,2013,700.0,10.12,43756.1
Germany,2013,700.0,9.17,43756.1
Germany,2013,700.0,6.0,43756.1
Ghana,2013,1187.0,27.24,378.97
Greece,2013,652.0,19.36,8081.72
Guatemala,2013,1996.0,20.37,20489.4
Guinea,2013,1651.0,27.29,877.19
Guyana,2013,2387.0,27.3,358.72
Haiti,2013,1440.0,27.2,27.85
Honduras,2013,1976.0,24.86,7194.91
Hungary,2013,589.0,12.44,7744.5
India,2013,1083.0,26.69,45620.0
India,2013,1083.0,27.61,45620.0
India,2013,1083.0,27.1,45620.0
India,2013,1083.0,25.44,45620.0
India,2013,1083.0,26.61,45620.0
India,2013,1083.0,26.37,45620.0
India,2013,1083.0,26.71,45620.0
India,2013,1083.0,27.37,45620.0
India,2013,1083.0,28.85,45620.0
India,2013,1083.0,25.94,45620.0
India,2013,1083.0,26.84,45620.0
India,2013,1083.0,26.12,45620.0
India,2013,1083.0,25.44,45620.0
India,2013,1083.0,27.11,45620.0
India,2013,1083.0,26.71,45620.0
India,2013,1083.0,26.79,45620.0
India,2013,1083.0,25.85,45620.0
India,2013,1083.0,27.14,45620.0
India,2013,1083.0,25.98,45620.0
India,2013,1083.0,27.44,45620.0
India,2013,1083.0,27.44,45620.0
India,2013,1083.0,26.99,45620.0
Indonesia,2013,2702.0,25.48,1597.0
Indonesia,2013,2702.0,27.37,1597.0
Indonesia,2013,2702.0,27.88,1597.0
Indonesia,2013,2702.0,27.34,1597.0
Indonesia,2013,2702.0,26.72,1597.0
Indonesia,2013,2702.0,27.3,1597.0
Iraq,2013,216.0,25.14,2162.6
Iraq,2013,216.0,21.77,2162.6
Ireland,2013,1118.0,9.28,2950.8
Italy,2013,832.0,8.04,55633.0
Italy,2013,832.0,13.6,55633.0
Jamaica,2013,2051.0,27.41,909.71
Japan,2013,1668.0,16.54,52794.3
Japan,2013,1668.0,13.91,52794.3
Japan,2013,1668.0,16.3,52794.3
Japan,2013,1668.0,16.0,52794.3
Japan,2013,1668.0,16.02,52794.3
Japan,2013,1668.0,13.91,52794.3
Kazakhstan,2013,250.0,8.71,8738.38
Kazakhstan,2013,250.0,5.49,8738.38
Kenya,2013,630.0,16.91,1578.0
Latvia,2013,641.0,7.25,1250.0
Lebanon,2013,661.0,20.08,1816.0
Lesotho,2013,788.0,14.03,62.32
Libya,2013,56.0,19.93,3548.0
Libya,2013,56.0,20.78,3548.0
Lithuania,2013,656.0,7.42,2515.69
Madagascar,2013,1513.0,19.34,507.94
Malawi,2013,1181.0,19.68,1500.27
Malaysia,2013,2875.0,27.8,61445.6
Mali,2013,282.0,28.53,1.52
Mauritania,2013,92.0,28.24,26.41
Mauritius,2013,2041.0,24.31,671.77
Mexico,2013,758.0,17.34,59920.18
Mexico,2013,758.0,22.19,59920.18
Mexico,2013,758.0,25.36,59920.18
Mexico,2013,758.0,21.86,59920.18
Mexico,2013,758.0,24.19,59920.18
Mexico,2013,758.0,20.45,59920.18
Mexico,2013,758.0,17.18,59920.18
Mexico,2013,758.0,22.19,59920.18
Montenegro,2013,241.0,12.87,82.0
Morocco,2013,346.0,18.79,13697.0
Morocco,2013,346.0,18.62,13697.0
Mozambique,2013,1032.0,21.37,766.93
Namibia,2013,285.0,20.73,56.0
Nepal,2013,1500.0,15.79,454.53
Netherlands,2013,778.0,9.54,10720.17
New Zealand,2013,1732.0,13.57,5086.0
Nicaragua,2013,2280.0,27.26,4413.82
Niger,2013,151.0,30.42,21.37
Norway,2013,1414.0,3.5,761.97
Pakistan,2013,494.0,25.95,0.92
Pakistan,2013,494.0,24.27,0.92
Pakistan,2013,494.0,27.9,0.92
Pakistan,2013,494.0,24.27,0.92
Pakistan,2013,494.0,27.21,0.92
Pakistan,2013,494.0,25.95,0.92
Pakistan,2013,494.0,27.38,0.92
Pakistan,2013,494.0,19.98,0.92
Pakistan,2013,494.0,24.27,0.92
Papua New Guinea,2013,3142.0,25.44,105.0
Peru,2013,1738.0,17.0,17942.97
Poland,2013,600.0,9.32,22204.46
Portugal,2013,854.0,16.77,10126.8
Qatar,2013,74.0,28.68,68.0
Romania,2013,637.0,13.94,6947.9
Rwanda,2013,1212.0,19.93,1841.5
Saudi Arabia,2013,59.0,27.57,5412.5
Saudi Arabia,2013,59.0,27.78,5412.5
Senegal,2013,686.0,24.7,722.53
Slovenia,2013,1162.0,11.58,917.49
South Africa,2013,495.0,21.31,26857.0
South Africa,2013,495.0,14.98,26857.0
South Africa,2013,495.0,18.0,26857.0
South Africa,2013,495.0,14.98,26857.0
Spain,2013,636.0,17.0,54197.0
Spain,2013,636.0,12.68,54197.0
Spain,2013,636.0,17.46,54197.0
Sri Lanka,2013,1712.0,27.03,1235.31
Sudan,2013,1712.0,26.84,2469.47
Sudan,2013,1712.0,30.65,2469.47
Suriname,2013,2331.0,27.17,537.49
Sweden,2013,624.0,7.1,1620.0
Switzerland,2013,1537.0,7.94,2098.5
Tajikistan,2013,691.0,10.1,264.6
Thailand,2013,1622.0,28.98,8136.0
Tunisia,2013,207.0,20.0,422.24
Turkey,2013,593.0,20.22,39440.0
Turkey,2013,593.0,13.27,39440.0
Turkey,2013,593.0,14.07,39440.0
Turkey,2013,593.0,16.02,39440.0
Turkey,2013,593.0,19.21,39440.0
Uganda,2013,1180.0,24.13,88.0
Ukraine,2013,565.0,10.33,86781.8
United Kingdom,2013,1220.0,8.76,17673.46
United Kingdom,2013,1220.0,9.57,17673.46
United Kingdom,2013,1220.0,9.57,17673.46
United Kingdom,2013,1220.0,8.39,17673.46
United Kingdom,2013,1220.0,9.91,17673.46
Uruguay,2013,1300.0,15.92,19028.6
Zambia,2013,1020.0,20.14,1670.0
Zimbabwe,2013,657.0,19.76,2550.07
